"id"	"orig.id"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"your.id"	"text.category"	"recording.date"	"recording.place"	"organizing.body"	"first.name"	"last.name"	"gender"	"age"	"nationality"	"mother.tongue"	"occupation"	"educational.level"	"copyright.statement"	"speech.unit.count"	"word.count"
790	790	"<S2A-047#?>"	"S2A-047"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	24
791	791	"<S2A-047#1:A>"	"S2A-047"	"1"	"A"	"nps"	"spoken:monologue:unscripted:unscripted speeches"	"23-01-1992"	"de la salle university"	NA	"flordeliza"	"reyes"	"female"	"41-45"	"filipino"	NA	"professor"	"phd"	"reproduced by permission. all rights reserved."	89	2047
792	792	"<S2A-048#?>"	"S2A-048"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51
793	793	"<S2A-048#1:A>"	"S2A-048"	"1"	"A"	"nps"	"spoken:monologue:unscripted:unscripted speeches"	"21-11-1991"	"de la salle university"	NA	"susan"	"gallardo"	"female"	"36-40"	"filipino"	NA	"professor"	"ms environmental engineering"	"reproduced by permission. all rights reserved."	121	1977
794	794	"<S2A-049#1:A>"	"S2A-049"	"1"	"A"	"nps"	"spoken:monologue:unscripted:unscripted speeches"	"30-09-1992"	"de la salle university"	NA	"mitch"	"andaya"	"male"	"26-30"	"filipino"	NA	"electronics & communication engineer/ dean, college of computer science"	"ms computer science"	"reproduced by permission. all rights reserved."	123	2278
795	795	"<S2A-050#1:A>"	"S2A-050"	"1"	"A"	"nps"	"spoken:monologue:unscripted:unscripted speeches"	"25-11-1992"	"de la salle university"	NA	"raul"	"roco"	"male"	"41-45"	"filipino"	"bikol"	"senator"	"m.a. law"	"reproduced by permission. all rights reserved."	130	2210
796	796	"<S2A-051#1:A>"	"S2A-051"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"00-00-1999"	"de la salle university"	NA	"teresa"	"wright"	"female"	"36-40"	"filipino"	NA	"literature instructor"	"m.a."	"reproduced by permission. all rights reserved."	126	1965
797	797	"<S2A-052#1:A>"	"S2A-052"	"1"	"A"	"mln"	"spoken:monologue:unscripted:demonstrations"	"07-08-2002"	"de la salle university"	NA	"glen"	"alea"	"male"	NA	"filipino"	NA	"chemistry professor"	"phd"	"reproduced by permission. all rights reserved."	37	680
798	798	"<S2A-052#2:A>"	"S2A-052"	"2"	"A"	"nps"	"spoken:monologue:unscripted:demonstrations"	"ca-04-1999"	""	NA	"alvin"	""	"male"	NA	"filipino"	NA	"tv host"	NA	"reproduced by permission. all rights reserved."	41	160
799	799	"<S2A-052#2:B>"	"S2A-052"	"2"	"B"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"ca-04-1999"	""	NA	"bella"	""	"female"	NA	"filipino"	NA	"aerobics instructor"	NA	"reproduced by permission. all rights reserved."	165	1221
800	800	"<S2A-053#1:A>"	"S2A-053"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"12-08-2002"	"channel 23 studio 23"	NA	"tina"	"aboitiz-juan"	"female"	"41-45"	"filipino"	NA	"fitness guru"	NA	"reproduced by permission. all rights reserved."	54	683
801	801	"<S2A-053#4:A>"	"S2A-053"	"4"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"23-08-2002"	"channel 23 studio 23"	NA	"tina"	"aboitiz-juan"	"female"	"41-45"	"filipino"	NA	"fitness guru"	NA	"reproduced by permission. all rights reserved."	107	509
802	802	"<S2A-053#5:A>"	"S2A-053"	"5"	"A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125	619
803	803	"<S2A-054#1:A>"	"S2A-054"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"24-08-2002"	"channel 5 abc"	NA	"sandy"	"daza"	"male"	"41-45"	"filipino"	NA	"restaurateur/cooking expert"	NA	"reproduced by permission. all rights reserved."	49	596
804	804	"<S2A-054#2:A>"	"S2A-054"	"2"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"17-08-2002"	"channel 5 abc"	NA	"sandy"	"daza"	"male"	"41-45"	"filipino"	NA	"restaurateur/cooking expert"	NA	"reproduced by permission. all rights reserved."	53	582
805	805	"<S2A-054#3:A>"	"S2A-054"	"3"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"24-08-2002"	"channel 5 abc"	NA	"sandy"	"daza"	"male"	"41-45"	"filipino"	NA	"restaurateur/cooking expert"	NA	"reproduced by permission. all rights reserved."	57	615
806	806	"<S2A-055#1:A>"	"S2A-055"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"17-08-2002"	"channel 5 abc"	NA	"donna"	"yan"	"female"	NA	"filipino"	NA	"marketing manager, national appliances"	"b.a."	"reproduced by permission. all rights reserved."	26	223
807	807	"<S2A-055#2:A>"	"S2A-055"	"2"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"24-08-2002"	"channel 5 abc"	NA	"odessa"	"odorio"	"female"	NA	"filipino"	NA	""	NA	"reproduced by permission. all rights reserved."	36	314
808	808	"<S2A-055#3:A>"	"S2A-055"	"3"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"05-10-2002"	"channel 5 abc"	NA	"odessa"	"odorio"	"female"	NA	"filipino"	NA	""	NA	"reproduced by permission. all rights reserved."	44	495
809	809	"<S2A-055#4:A>"	"S2A-055"	"4"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"05-10-2002"	"channel 5 abc"	NA	"helen"	"pontejos"	"female"	NA	"filipino"	NA	"magnolia culinary center manager"	"b.a."	"reproduced by permission. all rights reserved."	22	197
810	810	"<S2A-055#5:A>"	"S2A-055"	"5"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"11-10-2002"	"channel 23 studio 23"	NA	"ole"	"eugenio"	"male"	NA	"filipino"	NA	"aerobics and pilates instructor"	NA	"reproduced by permission. all rights reserved."	30	236
811	811	"<S2A-056#1:A>"	"S2A-056"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"08-08-2002"	"de la salle university"	NA	"martin"	"ilao"	"male"	"50+"	"filipino"	NA	"chemistry professor"	"phd"	"reproduced by permission. all rights reserved."	78	1151
812	812	"<S2A-056#2:A>"	"S2A-056"	"2"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"07-08-2002"	"de la salle university"	NA	"ronald"	"macatangay"	"male"	NA	"filipino"	NA	"physics instructor"	"m.a."	"reproduced by permission. all rights reserved."	82	978
813	813	"<S2A-057#1:A>"	"S2A-057"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"24-08-2002"	"channel 5 abc"	NA	"ernest"	"reynoso-gala"	"male"	"31-35"	"filipino"	NA	"tv cooking show host"	NA	"reproduced by permission. all rights reserved."	26	383
814	814	"<S2A-057#2:A>"	"S2A-057"	"2"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"31-08-2002"	"channel 5 abc"	NA	"ernest"	"reynoso-gala"	"male"	"31-35"	"filipino"	NA	"tv cooking show host"	NA	"reproduced by permission. all rights reserved."	34	490
815	815	"<S2A-057#3:A>"	"S2A-057"	"3"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"05-10-2002"	"channel 5 abc"	NA	"ernest"	"reynoso-gala"	"male"	"31-35"	"filipino"	NA	"tv cooking show host"	NA	"reproduced by permission. all rights reserved."	25	372
816	816	"<S2A-057#4:A>"	"S2A-057"	"4"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"28-09-2002"	"channel 5 abc"	NA	"ernest"	"reynoso-gala"	"male"	"31-35"	"filipino"	NA	"tv cooking show host"	NA	"reproduced by permission. all rights reserved."	38	418
817	817	"<S2A-057#5:A>"	"S2A-057"	"5"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"11-01-2003"	"channel 5 abc"	NA	"ernest"	"reynoso-gala"	"male"	"31-35"	"filipino"	NA	"tv cooking show host"	NA	"reproduced by permission. all rights reserved."	73	597
818	818	"<S2A-058#?>"	"S2A-058"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6
819	819	"<S2A-058#1:A>"	"S2A-058"	"1"	"A"	"nps"	"spoken:monologue:unscripted:demonstrations"	"11-11-1998"	"channel 4 ptv"	NA	"no name"	""	NA	NA	"filipino"	NA	"host"	NA	"reproduced by permission. all rights reserved."	144	459
820	820	"<S2A-058#1:B>"	"S2A-058"	"1"	"B"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"11-11-1998"	"channel 4 ptv"	NA	"jose"	"sarjento"	"male"	"50+"	"filipino"	NA	"professor, forest conservation"	"phd"	"reproduced by permission. all rights reserved."	123	1215
821	821	"<S2A-059#1:A>"	"S2A-059"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"17-08-2002"	"channel 5 abc"	NA	"gigi"	"angkaw"	"female"	NA	"filipino"	NA	"consumers services manager, century tuna"	"b.a."	"reproduced by permission. all rights reserved."	31	305
822	822	"<S2A-059#2:A>"	"S2A-059"	"2"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"24-08-2002"	"channel 5 abc"	NA	"gigi"	"angkaw"	"female"	NA	"filipino"	NA	"consumers services manager, century tuna"	"b.a."	"reproduced by permission. all rights reserved."	23	92
823	823	"<S2A-059#3:A>"	"S2A-059"	"3"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"31-08-2002"	"channel 5 abc"	NA	"gigi"	"angkaw"	"female"	NA	"filipino"	NA	"consumers services manager, century tuna"	"b.a."	"reproduced by permission. all rights reserved."	34	279
824	824	"<S2A-059#4:A>"	"S2A-059"	"4"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"28-09-2002"	"channel 5 abc"	NA	"gigi"	"angkaw"	"female"	NA	"filipino"	NA	"consumers services manager, century tuna"	"b.a."	"reproduced by permission. all rights reserved."	24	163
825	825	"<S2A-059#5:A>"	"S2A-059"	"5"	"A"	"mlb"	"spoken:monologue:unscripted:demonstrations"	"12-10-2002"	"channel 5 abc"	NA	"gigi"	"angkaw"	"female"	NA	"filipino"	NA	"consumers services manager, century tuna"	"b.a."	"reproduced by permission. all rights reserved."	29	309
826	826	"<S2A-060#1:A>"	"S2A-060"	"1"	"A"	"nps"	"spoken:monologue:unscripted:demonstrations"	"30-09-1992"	"de la salle university"	NA	"gail"	"martinez"	"female"	"36-40"	"filipino"	NA	"career counselor/marketing and personal development trainer"	"b.a."	"reproduced by permission. all rights reserved."	157	2358
827	827	"<S2A-061#1:A>"	"S2A-061"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"28-11-2000"	"senate hall"	NA	"estelito"	"mendoza"	"male"	"50+"	"filipino"	"kapampangan"	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	95	2141
828	828	"<S2A-062#1:A>"	"S2A-062"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"28-11-2000"	"senate hall"	NA	"joker"	"arroyo"	"male"	"50+"	"filipino"	NA	"congressman"	"ll.b."	"reproduced by permission. all rights reserved."	130	1798
829	829	"<S2A-062#1:B>"	"S2A-062"	"1"	"B"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"28-11-2000"	"senate hall"	NA	"hilario"	"davide jr."	"male"	"50+"	"filipino"	"cebuano"	"chief justice"	"ll.b."	"reproduced by permission. all rights reserved."	2	11
830	830	"<S2A-063#?>"	"S2A-063"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	47
831	831	"<S2A-063#1:A>"	"S2A-063"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"28-11-2000"	"senate hall"	NA	"joker"	"arroyo"	"male"	"50+"	"filipino"	"tagalog"	"congressman"	"ll.b."	"reproduced by permission. all rights reserved."	107	2218
832	832	"<S2A-064#1:A>"	"S2A-064"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"juan"	"ponce-enrile"	"male"	"50+"	"filipino"	"ilokano"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	21	521
833	833	"<S2A-064#2:A>"	"S2A-064"	"2"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"john"	"osmeã±a"	"male"	"50+"	"filipino"	"cebuano"	"senator"	"b.a."	"reproduced by permission. all rights reserved."	30	798
834	834	"<S2A-064#3:A>"	"S2A-064"	"3"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"franklin"	"drilon"	"male"	"50+"	"filipino"	"hiligaynon"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	43	568
835	835	"<S2A-065#1:A>"	"S2A-065"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"miriam"	"defensor-santiago"	"female"	"50+"	"filipino"	"hiligaynon"	"senator"	"phd"	"reproduced by permission. all rights reserved."	13	254
836	836	"<S2A-065#2:A>"	"S2A-065"	"2"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"gregorio"	"honasan"	"male"	"50+"	"filipino"	"tagalog"	"senator"	"b.a."	"reproduced by permission. all rights reserved."	9	148
837	837	"<S2A-065#3:A>"	"S2A-065"	"3"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"raul"	"roco"	"male"	"50+"	"filipino"	"bikol"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	17	394
838	838	"<S2A-065#4:A>"	"S2A-065"	"4"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"loren"	"legarda"	"female"	"46-50"	"filipino"	"tagalog"	"senator"	"b.a."	"reproduced by permission. all rights reserved."	5	100
839	839	"<S2A-065#5:A>"	"S2A-065"	"5"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"teofisto"	"guingona"	"male"	"50+"	"filipino"	NA	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	9	83
840	840	"<S2A-065#6:A>"	"S2A-065"	"6"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"16-01-2001"	"senate hall"	NA	"sergio"	"osmeã±a iii"	"male"	"50+"	"filipino"	"cebuano"	"senator"	"b.a."	"reproduced by permission. all rights reserved."	39	639
841	841	"<S2A-066#1:A>"	"S2A-066"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"00-12-2000"	"senate hall"	NA	"estelito"	"mendoza"	"male"	"50+"	"filipino"	"kapampangan"	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	72	1881
842	842	"<S2A-067#1:A>"	"S2A-067"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"27-05-1999"	"senate hall"	NA	"raul"	"roco"	"male"	"50+"	"filipino"	"bikol"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	178	2199
843	843	"<S2A-068#1:A>"	"S2A-068"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:legal presentations"	"27-05-1999"	"senate hall"	NA	"teofisto"	"guingona"	"male"	"50+"	"filipino"	NA	"senator"	"b.a."	"reproduced by permission. all rights reserved."	113	2351
844	844	"<S2B-001#?>"	"S2B-001"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	325
845	845	"<S2B-001#1:A>"	"S2B-001"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"18-11-1999"	"channel 23 studio 23"	NA	"cathy"	"san gabriel"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	52	1135
846	846	"<S2B-001#1:B>"	"S2B-001"	"1"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"18-11-1999"	"channel 23 studio 23"	NA	"aljo"	"bendijo"	"male"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	7	175
847	847	"<S2B-001#1:C>"	"S2B-001"	"1"	"C"	"nps"	"spoken:monologue:scripted:broadcast news"	"18-11-1999"	"channel 23 studio 23"	NA	"girlie"	"balaba"	"female"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	6	146
848	848	"<S2B-001#1:D>"	"S2B-001"	"1"	"D"	"nps"	"spoken:monologue:scripted:broadcast news"	"18-11-1999"	"channel 23 studio 23"	NA	"eimer"	"mercaseles"	"male"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	25	522
849	849	"<S2B-002#1:A>"	"S2B-002"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 7 gma"	NA	"mari"	"kaimo"	"male"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	44	766
850	850	"<S2B-002#1:B>"	"S2B-002"	"1"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 7 gma"	NA	"mike"	"enriquez"	"male"	"36-40"	"filipino"	"tagalog"	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	1	28
851	851	"<S2B-002#1:C>"	"S2B-002"	"1"	"C"	"nps"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 7 gma"	NA	"richelle"	"sy"	"female"	"21-25"	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	10	168
852	852	"<S2B-002#1:D>"	"S2B-002"	"1"	"D"	"nps"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 7 gma"	NA	"vicky"	"morales"	"female"	"21-25"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	26	429
853	853	"<S2B-002#1:E>"	"S2B-002"	"1"	"E"	"nps"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 7 gma"	NA	"jessica"	"soho"	"female"	"26-30"	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	13	183
854	854	"<S2B-002#1:F>"	"S2B-002"	"1"	"F"	"mlb"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 7 gma"	NA	"rachel"	"valmario"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	17	304
855	855	"<S2B-002#1:Z>"	"S2B-002"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0
856	856	"<S2B-003#?>"	"S2B-003"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	19
857	857	"<S2B-003#1:A>"	"S2B-003"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 23 studio 23"	NA	"mari"	"kaimo"	"male"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	48	875
858	858	"<S2B-003#1:B>"	"S2B-003"	"1"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 23 studio 23"	NA	"alex"	"alikpala"	"female"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	19	321
859	859	"<S2B-003#1:C>"	"S2B-003"	"1"	"C"	"mlb"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 23 studio 23"	NA	"tony"	"velasquez"	"male"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	11	227
860	860	"<S2B-003#1:D>"	"S2B-003"	"1"	"D"	"mlb"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 23 studio 23"	NA	"mon"	"iligan"	"male"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	8	124
861	861	"<S2B-003#1:E>"	"S2B-003"	"1"	"E"	"mlb"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 23 studio 23"	NA	"rowena"	"orejana"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	10	131
862	862	"<S2B-003#1:F>"	"S2B-003"	"1"	"F"	"mlb"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 23 studio 23"	NA	"josie"	"sison"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	12	195
863	863	"<S2B-003#1:G>"	"S2B-003"	"1"	"G"	"mlb"	"spoken:monologue:scripted:broadcast news"	"17-03-1997"	"channel 23 studio 23"	NA	"cheri"	"mercado"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	12	244
864	864	"<S2B-004#?>"	"S2B-004"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	16
865	865	"<S2B-004#1:A>"	"S2B-004"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"26-10-2000"	"channel 21 anc"	NA	"dino"	"ponti orig"	"male"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	42	757
866	866	"<S2B-004#1:B>"	"S2B-004"	"1"	"B"	"nps"	"spoken:monologue:scripted:broadcast news"	"26-10-2000"	"channel 21 anc"	NA	"pinky"	"webb"	"female"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	68	1145
867	867	"<S2B-004#1:C>"	"S2B-004"	"1"	"C"	"nps"	"spoken:monologue:scripted:broadcast news"	"26-10-2000"	"channel 21 anc"	NA	"liza"	"berroya"	"female"	"26-30"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	17	399
868	868	"<S2B-005#?>"	"S2B-005"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10
869	869	"<S2B-005#1:A>"	"S2B-005"	"1"	"A"	"mlb"	"spoken:monologue:scripted:broadcast news"	"06-04-1999"	"channel 2 abs-cbn"	NA	"angelo"	"castro jr."	"male"	"41-45"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	33	506
870	870	"<S2B-005#1:B>"	"S2B-005"	"1"	"B"	"mlb"	"spoken:monologue:scripted:broadcast news"	"06-04-1999"	"channel 2 abs-cbn"	NA	"tony"	"velasquez"	"male"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	14	257
871	871	"<S2B-005#1:C>"	"S2B-005"	"1"	"C"	"nps"	"spoken:monologue:scripted:broadcast news"	"06-04-1999"	"channel 2 abs-cbn"	NA	"josie"	"sison"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	9	134
872	872	"<S2B-005#1:D>"	"S2B-005"	"1"	"D"	"nps"	"spoken:monologue:scripted:broadcast news"	"06-04-1999"	"channel 2 abs-cbn"	NA	"tina"	"monzon-palma"	"female"	"41-45"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	28	477
873	873	"<S2B-005#1:E>"	"S2B-005"	"1"	"E"	"mlb"	"spoken:monologue:scripted:broadcast news"	"06-04-1999"	"channel 2 abs-cbn"	NA	"jenny"	"alejandro"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	8	143
874	874	"<S2B-005#1:F>"	"S2B-005"	"1"	"F"	"mlb"	"spoken:monologue:scripted:broadcast news"	"06-04-1999"	"channel 2 abs-cbn"	NA	"ces"	"drilon"	"female"	"36-40"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	28	488
875	875	"<S2B-005#1:G>"	"S2B-005"	"1"	"G"	"mlb"	"spoken:monologue:scripted:broadcast news"	"06-04-1999"	"channel 2 abs-cbn"	NA	"mariel"	"gaceta"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	9	201
876	876	"<S2B-006#?>"	"S2B-006"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	31
877	877	"<S2B-006#1:A>"	"S2B-006"	"1"	"A"	"mlb"	"spoken:monologue:scripted:broadcast news"	"ca-04-1999"	"channel 5 abc"	NA	"mike"	"toledo"	"male"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	47	719
878	878	"<S2B-006#1:B>"	"S2B-006"	"1"	"B"	"mlb"	"spoken:monologue:scripted:broadcast news"	"ca-04-1999"	"channel 5 abc"	NA	"hazel"	"racheta"	"female"	NA	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	9	196
879	879	"<S2B-006#1:C>"	"S2B-006"	"1"	"C"	"mlb"	"spoken:monologue:scripted:broadcast news"	"ca-04-1999"	"channel 5 abc"	NA	"cecille"	"lardizabal"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	13	256
880	880	"<S2B-006#1:D>"	"S2B-006"	"1"	"D"	"mlb"	"spoken:monologue:scripted:broadcast news"	"ca-04-1999"	"channel 5 abc"	NA	"amelyn"	"veloso"	"female"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	31	701
881	881	"<S2B-006#1:E>"	"S2B-006"	"1"	"E"	"nps"	"spoken:monologue:scripted:broadcast news"	"ca-04-1999"	"channel 5 abc"	NA	"jovy"	"francisco"	"male"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	8	191
882	882	"<S2B-006#1:F>"	"S2B-006"	"1"	"F"	"nps"	"spoken:monologue:scripted:broadcast news"	"ca-04-1999"	"channel 5 abc"	NA	"mark"	"salazar"	"male"	NA	"filipino"	NA	"field reporter"	"b.a."	"reproduced by permission. all rights reserved."	8	122
883	883	"<S2B-006#1:Z>"	"S2B-006"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0
884	884	"<S2B-007#1:A>"	"S2B-007"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"05-10-1992"	"channel 13 ibc"	NA	"cory"	"quirino"	"female"	"31-35"	"filipino"	NA	"newscaster"	"b.a."	"reproduced by permission. all rights reserved."	96	2231
885	885	"<S2B-008#1:A>"	"S2B-008"	"1"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"dzfe 98.7"	NA	"flor"	"rios"	"female"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	38	929
886	886	"<S2B-008#2:A>"	"S2B-008"	"2"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"dzfe 98.7"	NA	"marnie"	"chang"	"male"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	55	1076
887	887	"<S2B-008#?>"	"S2B-008"	"3"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	54
888	888	"<S2B-008#3:A>"	"S2B-008"	"3"	"A"	"nps"	"spoken:monologue:scripted:broadcast news"	"23-10-1992"	"dzfe 98.7"	NA	"marnie"	"chang"	"male"	"26-30"	"filipino"	NA	"radio broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	5	143
889	889	"<S2B-009#?>"	"S2B-009"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	57
